"id","created_at","updated_at","building_id","floor_number","bounds","room_category_id","room_type_id","code","label_position","position","default_visible","floor_id","icon","hse_id","schedule_url","campus_id"
67,"2020-01-28 13:23:04","2020-11-23 17:19:45",4,1,"[[[1331.31,2439.7799999999997],[1338.73,2414.64],[1316.58,2407.91],[1308.99,2433.41],[1331.31,2439.7799999999997],[1331.31,2439.7799999999997]]]",13,137,"K110",,,TRUE,9,"wc",,,1
66,"2020-01-28 13:23:04","2020-11-23 17:19:45",4,1,"[[[1300.94,2431.08],[1308.85,2404.95],[1277.19,2395.33],[1269.37,2421.5899999999997],[1300.94,2431.08],[1300.94,2431.08]]]",13,137,"K111",,,TRUE,9,"wc",,,1
72,"2020-01-28 13:23:04","2020-11-23 17:19:45",4,1,"[[[1176.71,2527.2],[1188.71,2487.73],[1113.72,2464.29],[1101.76,2503.22],[1176.71,2527.2],[1176.71,2527.2]]]",1,,"K112",,,TRUE,9,,,,1
70,"2020-01-28 13:23:04","2020-11-23 17:19:45",4,1,"[[[1090.67,2498.2799999999997],[1115.93,2420.5499999999997],[1126.42,2423.73],[1132.29,2404.74],[1074.44,2386.77],[1044.61,2483.8799999999997],[1090.67,2498.2799999999997],[1090.67,2498.2799999999997]]]",1,,"K113",,,TRUE,9,,,,1
71,"2020-01-28 13:23:04","2020-11-23 17:19:45",4,1,"[[[1156.97,2437.25],[1164.02,2414.3599999999997],[1141.56,2407.3399999999997],[1134.4,2430.6499999999996],[1156.97,2437.25],[1156.97,2437.25]]]",1,,"K114",,,TRUE,9,,,,1
69,"2020-01-28 13:23:04","2020-11-23 17:19:45",4,1,"[[[1166.95,2405.1299999999997],[1179.66,2364.4199999999996],[1156.63,2357.27],[1144.09,2398.0899999999997],[1166.95,2405.1299999999997],[1166.95,2405.1299999999997]]]",1,,"K115",,,TRUE,9,,,,1
1045,"2020-01-28 13:23:07","2020-09-11 08:51:42",,6,"[[[4244.28,1857.2099999999998],[4195.18,1857.7899999999997],[4195.56,1889.9799999999998],[4244.66,1889.3999999999999],[4244.28,1857.2099999999998],[4244.28,1857.2099999999998]]]",1,,,,,TRUE,,,,,1
1046,"2020-01-28 13:23:07","2020-09-11 08:51:42",,6,"[[[4244.28,1900.1999999999998],[4195.18,1900.7899999999997],[4195.75,1948.4899999999998],[4244.85,1947.9099999999999],[4244.28,1900.1999999999998],[4244.28,1900.1999999999998]]]",1,,,,,TRUE,,,,,1
333,"2020-01-28 13:23:03","2020-11-23 17:19:45",4,2,"[[[1389,2230.5499999999997],[1069,2128.95],[1051.9,2182.95],[1127.7,2207.0499999999997],[1109.9,2263.25],[1355.1,2341.1499999999996],[1372,2284.1499999999996],[1389,2230.5499999999997]]]",7,12,"K201",,,TRUE,23,,,,1
329,"2020-01-28 13:23:02","2020-11-23 17:19:45",4,2,"[[[1514,2207.85],[1444.5,2187.85],[1477.6,2075.45],[1546.9,2095.6499999999996],[1514,2207.85]]]",245,1542,"K202",,,TRUE,23,,,,1
328,"2020-01-28 13:23:02","2020-11-23 17:19:45",4,2,"[[[1663.5,2186.0499999999997],[1594.4,2165.75],[1609.9,2113.35],[1678.9,2133.6499999999996],[1663.5,2186.0499999999997]]]",245,1542,"K203",,,TRUE,23,,,,1
327,"2020-01-28 13:23:02","2020-11-23 17:19:45",4,2,"[[[1645.3,2247.75],[1576.3,2227.45],[1590.4,2179.5499999999997],[1659.4,2199.85],[1645.3,2247.75]]]",245,1542,"K204",,,TRUE,23,,,,1
326,"2020-01-28 13:23:02","2020-11-23 17:19:45",4,2,"[[[1618.9,2335.95],[1542.9,2313.5499999999997],[1564.9,2238.75],[1640.9,2261.1499999999996],[1618.9,2335.95]]]",245,1542,"K205",,,TRUE,23,,,,1
325,"2020-01-28 13:23:04","2020-11-23 17:19:45",4,2,"[[[1595.6,2414.95],[1519.6,2392.6499999999996],[1540.4,2321.95],[1616.4,2344.25],[1595.6,2414.95]]]",245,1542,"K206",,,TRUE,23,,,,1
324,"2020-01-28 13:23:02","2020-11-23 17:19:45",4,2,"[[[1563.3,2524.75],[1487.3,2502.35],[1517.5,2399.75],[1593.5,2422.1499999999996],[1563.3,2524.75]]]",245,1542,"K207",,,TRUE,23,,,,1
3161,"2020-09-11 08:52:05","2020-10-22 11:59:24",25,1,"[[[3900.7,4441.6],[3918.7,4345.9],[3786.5,4321.7],[3767.1,4416.5]]]",245,,"1101","[3833.7646,4384.1865]",,TRUE,98,,,,2
322,"2020-01-28 13:23:02","2020-11-23 17:19:45",4,2,"[[[1477.6,2507.85],[1482.9,2489.95],[1428.7,2473.85],[1392.4,2596.1499999999996],[1446.4,2612.1499999999996],[1446.4,2612.1499999999996],[1529.4,2636.75],[1560.4,2532.35],[1477.6,2507.85]]]",245,1542,"K208",,,TRUE,23,,,,1
318,"2020-01-28 13:23:03","2020-11-23 17:19:45",4,2,"[[[1329.9,2575.5499999999997],[1288.4,2562.35],[1318.3,2468.0499999999997],[1359.9,2481.25],[1329.9,2575.5499999999997]]]",13,137,"K209",,,TRUE,23,"wc",,,1
331,"2020-01-28 13:23:03","2020-11-23 17:19:45",4,2,"[[[1370.5,2459.75],[1314,2442.6499999999996],[1266.6,2427.6499999999996],[1229.3,2544.95],[1280.3,2560.45],[1310,2455.85],[1366.3,2472.75],[1370.5,2459.75]]]",13,137,"K210",,,TRUE,23,"wc",,,1
321,"2020-01-28 13:23:04","2020-11-23 17:19:45",4,2,"[[[1332,2440.0499999999997],[1308.4,2433.0499999999997],[1316.3,2406.25],[1339.8,2413.85],[1332,2440.0499999999997]]]",13,137,"K212",,,TRUE,23,"wc",,,1
320,"2020-01-28 13:23:04","2020-11-23 17:19:45",4,2,"[[[1301.1,2429.25],[1270,2419.85],[1277.7,2395.6499999999996],[1308.1,2405.35],[1301.1,2429.25]]]",13,137,"K213",,,TRUE,23,"wc",,,1
319,"2020-01-28 13:23:04","2020-11-23 17:19:45",4,2,"[[[1175.8,2526.1499999999996],[1100.5,2502.1499999999996],[1112.6,2463.95],[1188,2487.85],[1175.8,2526.1499999999996]]]",1,,"K214",,,TRUE,23,,,,1
332,"2020-01-28 13:23:04","2020-11-23 17:19:45",4,2,"[[[1133.3,2402.85],[1122.7,2399.45],[1122.7,2399.45],[1096,2390.95],[1088.3,2415.1499999999996],[1067,2408.45],[1042.9,2484.45],[1090.9,2499.75],[1114.7,2424.75],[1125.4,2427.75],[1133.3,2402.85]]]",245,1542,"K215",,,TRUE,23,,,,1
330,"2020-01-28 13:23:04","2020-11-23 17:19:45",4,2,"[[[1156.2,2437.1499999999996],[1133.9,2430.1499999999996],[1141.6,2405.85],[1163.9,2412.95],[1156.2,2437.1499999999996]]]",1,,"K216",,,TRUE,23,,,,1
323,"2020-01-28 13:23:04","2020-11-23 17:19:45",4,2,"[[[1166.4,2405.1499999999996],[1144.1,2398.0499999999997],[1156.7,2358.35],[1179,2365.45],[1166.4,2405.1499999999996]]]",1,,"K217",,,TRUE,23,,,,1
457,"2020-01-28 13:23:01","2020-11-23 17:19:45",4,3,"[[[1152.08,2153.0499999999997],[1067.63,2126.4399999999996],[1032.2,2238.87],[1116.65,2265.48],[1152.08,2153.0499999999997],[1152.08,2153.0499999999997]]]",245,1542,"K301",,,TRUE,35,,,,1
458,"2020-01-28 13:23:01","2020-11-23 17:19:45",4,3,"[[[1292.04,2197.1499999999996],[1159.95,2155.5299999999997],[1124.52,2267.96],[1256.62,2309.58],[1292.04,2197.1499999999996],[1292.04,2197.1499999999996]]]",245,1542,"K302",,,TRUE,35,,,,1
459,"2020-01-28 13:23:01","2020-11-23 17:19:45",4,3,"[[[1390.07,2228.1899999999996],[1301.33,2200.23],[1265.91,2312.66],[1354.65,2340.62],[1390.07,2228.1899999999996],[1390.07,2228.1899999999996]]]",245,1542,"K303",,,TRUE,35,,,,1
470,"2020-01-28 13:23:01","2020-11-23 17:19:45",4,3,"[[[1514.04,2207.87],[1444.54,2187.81],[1477.63,2075.4199999999996],[1546.93,2095.64],[1514.04,2207.87],[1514.04,2207.87]]]",245,1542,"K304",,,TRUE,35,,,,1
469,"2020-01-28 13:23:01","2020-11-23 17:19:45",4,3,"[[[1663.49,2186.0699999999997],[1594.43,2165.74],[1609.86,2113.35],[1678.91,2133.6899999999996],[1663.49,2186.0699999999997],[1663.49,2186.0699999999997]]]",245,1542,"K305",,,TRUE,35,,,,1
468,"2020-01-28 13:23:01","2020-11-23 17:19:45",4,3,"[[[1645.31,2247.79],[1576.26,2227.46],[1590.36,2179.56],[1659.42,2199.89],[1645.31,2247.79],[1645.31,2247.79]]]",245,1542,"K306",,,TRUE,35,,,,1
467,"2020-01-28 13:23:01","2020-11-23 17:19:45",4,3,"[[[1618.85,2335.97],[1542.86,2313.5899999999997],[1564.9,2238.74],[1640.89,2261.12],[1618.85,2335.97],[1618.85,2335.97]]]",245,1542,"K307",,,TRUE,35,,,,1
466,"2020-01-28 13:23:01","2020-11-23 17:19:45",4,3,"[[[1595.58,2415],[1519.59,2392.62],[1540.42,2321.8999999999996],[1616.4,2344.2799999999997],[1595.58,2415],[1595.58,2415]]]",245,1542,"K308",,,TRUE,35,,,,1
465,"2020-01-28 13:23:01","2020-11-23 17:19:45",4,3,"[[[1563.27,2524.74],[1487.28,2502.3599999999997],[1517.49,2399.7599999999998],[1593.48,2422.14],[1563.27,2524.74],[1563.27,2524.74]]]",245,1542,"K309",,,TRUE,35,,,,1
464,"2020-01-28 13:23:01","2020-11-23 17:19:45",4,3,"[[[1477.62,2507.8199999999997],[1482.93,2489.9399999999996],[1428.71,2473.8399999999997],[1392.39,2596.12],[1446.36,2612.1499999999996],[1446.36,2612.1499999999996],[1529.37,2636.7999999999997],[1560.38,2532.3999999999996],[1477.62,2507.8199999999997],[1477.62,2507.8199999999997]]]",245,1542,"K310",,,TRUE,35,,,,1
460,"2020-01-28 13:23:03","2020-11-23 17:19:45",4,3,"[[[1329.94,2575.54],[1288.41,2562.35],[1317.14,2467.66],[1359.88,2481.22],[1329.94,2575.54],[1329.94,2575.54]]]",13,137,"K311",,,TRUE,35,"wc",,,1
471,"2020-01-28 13:23:03","2020-11-23 17:19:45",4,3,"[[[1370.47,2459.77],[1314.03,2442.66],[1266.6,2427.6099999999997],[1229.34,2544.97],[1280.27,2560.47],[1310.02,2455.8399999999997],[1366.34,2472.7799999999997],[1370.47,2459.77],[1370.47,2459.77]]]",13,137,"K312",,,TRUE,35,"wc",,,1
462,"2020-01-28 13:23:04","2020-11-23 17:19:45",4,3,"[[[1332.01,2440.0299999999997],[1268.83,2420.8799999999997],[1276.93,2393.48],[1339.83,2413.8599999999997],[1332.01,2440.0299999999997],[1332.01,2440.0299999999997]]]",1,,"K314",,,TRUE,35,,,,1
3526,"2021-09-17 14:00:10","2021-09-26 23:30:36",31,1,"[[[6148.439184188843,7191.941056251526],[6167.501684188843,7174.816056251526],[6191.376684188843,7201.503556251526],[6172.314184188843,7218.628556251526]]]",1,,"МА_111а",,,TRUE,123,,,,3
538,"2020-01-28 13:23:07","2020-09-11 08:51:42",6,3,"[[[1255.11,324.6399999999999],[1242.6,344.5799999999999],[1297.78,377.77999999999975],[1309.88,357.3499999999999],[1255.11,324.6399999999999],[1255.11,324.6399999999999]]]",1,,,,,TRUE,27,,,,1
806,"2020-01-28 13:23:07","2020-09-11 08:51:42",,5,"[[[1336.77,195.30999999999995],[1242.5,344.6399999999999],[1328.47,395.4199999999996],[1419.91,244.44000000000005],[1336.77,195.30999999999995],[1336.77,195.30999999999995]]]",1,,,,,TRUE,,,,,1
1502,"2020-01-28 13:23:07","2020-09-11 08:51:42",18,-2,"[[[836.7,3169.95],[853.8,3115.35],[1030.8,3170.7499999999995],[1030.9,3170.5499999999997],[836.7,3169.95]]]",1,,"P4 / 07",,,TRUE,90,,,,1
461,"2020-01-28 13:23:01","2020-11-23 17:19:45",4,3,"[[[1268.43,2393.0699999999997],[1068.27,2329.56],[1056.9,2365.3799999999997],[1079.52,2372.3799999999997],[1044.12,2483.91],[1221.27,2540.12],[1257.05,2427.37],[1268.43,2393.0699999999997],[1268.43,2393.0699999999997]]]",245,1542,"K315",,,TRUE,35,,,,1
683,"2020-01-28 13:23:04","2020-11-23 17:19:45",4,4,"[[[1069.84,2127.6899999999996],[1032.53,2246.68],[1094.69,2266.1699999999996],[1132,2147.18],[1069.84,2127.6899999999996],[1069.84,2127.6899999999996]]]",245,1542,"K401",,,TRUE,46,,,,1
681,"2020-01-28 13:23:02","2020-11-23 17:19:45",4,4,"[[[1143.91,2150.91],[1106.6,2269.8999999999996],[1168.71,2289.3799999999997],[1206.02,2170.39],[1143.91,2150.91],[1143.91,2150.91]]]",245,1542,"K402",,,TRUE,46,,,,1
680,"2020-01-28 13:23:02","2020-11-23 17:19:45",4,4,"[[[1219.4,2174.58],[1182.09,2293.58],[1248.04,2314.25],[1285.35,2195.2599999999998],[1219.4,2174.58],[1219.4,2174.58]]]",245,1542,"K403",,,TRUE,46,,,,1
682,"2020-01-28 13:23:01","2020-11-23 17:19:46",4,4,"[[[1297.34,2199.02],[1260.03,2318.0099999999998],[1347.35,2345.3999999999996],[1384.66,2226.3999999999996],[1297.34,2199.02],[1297.34,2199.02]]]",245,1542,"K404",,,TRUE,46,,,,1
674,"2020-01-28 13:23:01","2020-11-23 17:19:46",4,4,"[[[1477.21,2075.2],[1444.58,2191.25],[1510.27,2212.6699999999996],[1547.6,2095.66],[1477.21,2075.2],[1477.21,2075.2]]]",245,1542,"K405",,,TRUE,46,,,,1
669,"2020-01-28 13:23:01","2020-11-23 17:19:46",4,4,"[[[1662.1,2196.7],[1680.59,2133.62],[1610.89,2113.6],[1591.23,2175],[1662.1,2196.7],[1662.1,2196.7]]]",245,1542,"K406",,,TRUE,46,,,,1
670,"2020-01-28 13:23:04","2020-11-23 17:19:46",4,4,"[[[1590.67,2183.6099999999997],[1575.31,2232.6099999999997],[1643.41,2253.6299999999997],[1657.91,2204.37],[1590.67,2183.6099999999997],[1590.67,2183.6099999999997]]]",245,1542,"K407",,,TRUE,46,,,,1
671,"2020-01-28 13:23:04","2020-11-23 17:19:46",4,4,"[[[1617.56,2340.72],[1639.85,2269.64],[1570.95,2248.04],[1548.67,2319.1099999999997],[1617.56,2340.72],[1617.56,2340.72]]]",245,1542,"K408",,,TRUE,46,,,,1
673,"2020-01-28 13:23:04","2020-11-23 17:19:46",4,4,"[[[1592.79,2422.54],[1613.99,2351.5],[1545.27,2329.95],[1523.09,2400.6899999999996],[1592.79,2422.54],[1592.79,2422.54]]]",245,1542,"K409",,,TRUE,46,,,,1
672,"2020-01-28 13:23:01","2020-11-23 17:19:46",4,4,"[[[1563.95,2520.47],[1587.83,2438.89],[1517.98,2416.98],[1492.55,2498.08],[1563.95,2520.47],[1563.95,2520.47]]]",245,1542,"K410",,,TRUE,46,,,,1
684,"2020-01-28 13:23:02","2020-11-23 17:19:46",4,4,"[[[1529.14,2635.5699999999997],[1562.08,2530.5299999999997],[1478.23,2504.24],[1486.19,2478.8399999999997],[1431.82,2461.7999999999997],[1390.92,2592.23],[1529.14,2635.5699999999997],[1529.14,2635.5699999999997]]]",245,1542,"K411",,,TRUE,46,,,,1
686,"2020-01-28 13:23:03","2020-11-23 17:19:46",4,4,"[[[1323.8,2570.73],[1356.23,2467.29],[1303.69,2450.8199999999997],[1271.26,2554.2599999999998],[1323.8,2570.73],[1323.8,2570.73]]]",13,137,"K412",,,TRUE,46,"wc",,,1
685,"2020-01-28 13:23:03","2020-11-23 17:19:46",4,4,"[[[1359.3,2457.52],[1362.23,2448.1499999999996],[1260.54,2416.2599999999998],[1222.1,2538.8399999999997],[1259.61,2550.6],[1295.11,2437.39],[1359.3,2457.52],[1359.3,2457.52]]]",13,137,"K413",,,TRUE,46,"wc",,,1
676,"2020-01-28 13:23:04","2020-11-23 17:19:46",4,4,"[[[1328.04,2426.21],[1335.99,2400.85],[1271.7,2380.6899999999996],[1263.74,2406.0499999999997],[1328.04,2426.21],[1328.04,2426.21]]]",1,,"K415",,,TRUE,46,,,,1
677,"2020-01-28 13:23:02","2020-11-23 17:19:46",4,4,"[[[1157.7,2345.3199999999997],[1108.09,2503.54],[1211.4,2535.9399999999996],[1261.01,2377.71],[1157.7,2345.3199999999997],[1157.7,2345.3199999999997]]]",245,1542,"K416",,,TRUE,46,,,,1
678,"2020-01-28 13:23:02","2020-11-23 17:19:46",4,4,"[[[1074.57,2319.25],[1024.96,2477.47],[1097.39,2500.18],[1147,2341.96],[1074.57,2319.25],[1074.57,2319.25]]]",245,1542,"K417",,,TRUE,46,,,,1
679,"2020-01-28 13:23:02","2020-11-23 17:19:46",4,4,"[[[1002.26,2343.54],[966.05,2459],[1013.3,2473.8199999999997],[1049.5,2358.35],[1002.26,2343.54],[1002.26,2343.54]]]",245,1542,"K418",,,TRUE,46,,,,1
874,"2020-01-28 13:23:04","2020-11-23 17:19:46",4,5,"[[[1132,2147.18],[1069.84,2127.6899999999996],[1032.53,2246.68],[1094.69,2266.1699999999996],[1132,2147.18],[1132,2147.18]]]",1,,"K501",,,TRUE,56,,,,1
875,"2020-01-28 13:23:04","2020-11-23 17:19:46",4,5,"[[[1221.68,2306.7999999999997],[1249.67,2217.5499999999997],[1132.38,2180.77],[1104.4,2270.0299999999997],[1221.68,2306.7999999999997],[1221.68,2306.7999999999997]]]",1,,"K502",,,TRUE,56,,,,1
3278,"2020-09-11 08:52:09","2020-10-22 11:59:25",25,2,"[[[2578.4,4172.5],[2670.4,4193.3],[2688.8,4110.2],[2595.5,4089]]]",245,,"1216а","[2631.2852,4135.7603]",,TRUE,105,,,,2
876,"2020-01-28 13:23:04","2020-11-23 17:19:46",4,5,"[[[1361.74,2219.91],[1352.19,2250.37],[1257.82,2220.7799999999997],[1229.83,2310.0299999999997],[1348.99,2347.3999999999996],[1376.98,2258.14],[1376.95,2258.1299999999997],[1386.51,2227.6699999999996],[1361.74,2219.91],[1361.74,2219.91]]]",1,,"K503",,,TRUE,56,,,,1
868,"2020-01-28 13:23:04","2020-11-23 17:19:46",4,5,"[[[1547.6,2095.66],[1477.21,2075.2],[1444.58,2191.25],[1510.27,2212.6699999999996],[1547.6,2095.66],[1547.6,2095.66]]]",245,1542,"K504",,,TRUE,56,,,,1
865,"2020-01-28 13:23:04","2020-11-23 17:19:46",4,5,"[[[1611.98,2115.6699999999996],[1575.31,2232.6099999999997],[1643.54,2253.21],[1679.34,2136.02],[1611.98,2115.6699999999996],[1611.98,2115.6699999999996]]]",1,,"K505",,,TRUE,56,,,,1
866,"2020-01-28 13:23:04","2020-11-23 17:19:46",4,5,"[[[1548.67,2319.1099999999997],[1617.56,2340.72],[1639.85,2269.64],[1570.95,2248.04],[1548.67,2319.1099999999997],[1548.67,2319.1099999999997]]]",245,1542,"K506",,,TRUE,56,,,,1
867,"2020-01-28 13:23:04","2020-11-23 17:19:46",4,5,"[[[1523.09,2400.6899999999996],[1592.79,2422.54],[1613.99,2351.5],[1545.27,2329.95],[1523.09,2400.6899999999996],[1523.09,2400.6899999999996]]]",1,,"K507",,,TRUE,56,,,,1
877,"2020-01-28 13:23:04","2020-11-23 17:19:46",4,5,"[[[1497.47,2482.3799999999997],[1431.82,2461.7999999999997],[1390.92,2592.23],[1529.14,2635.5699999999997],[1562.08,2530.5299999999997],[1587.83,2438.89],[1517.98,2416.98],[1497.47,2482.3799999999997],[1497.47,2482.3799999999997]]]",1,,"K508",,,TRUE,56,,,,1
3527,"2021-09-17 14:00:20","2021-09-26 23:30:37",31,3,"[[[5558.330322265625,6903.57763671875],[5587.4150390625,6877.704345703125],[5640.81591796875,6937.23486328125],[5611.85302734375,6963.3564453125]]]",245,,"МА_301а",,,TRUE,125,,,,3
4410,"2021-10-18 15:18:25","2021-10-18 15:18:59",34,0,"[[[3223.3748779296875,4025.080322265625],[3237.875,4011.0982666015625],[3222.40966796875,3994.875],[3207.77587890625,4008.7412109375]]]",1,,"ММ20_М20-023а",,,TRUE,153,,,,3
879,"2020-01-28 13:23:03","2020-11-23 17:19:46",4,5,"[[[1271.26,2554.2599999999998],[1323.8,2570.73],[1356.23,2467.29],[1303.69,2450.8199999999997],[1271.26,2554.2599999999998],[1271.26,2554.2599999999998]]]",13,137,"K509",,,TRUE,56,"wc",,,1
878,"2020-01-28 13:23:03","2020-11-23 17:19:46",4,5,"[[[1222.1,2538.8399999999997],[1259.61,2550.6],[1295.11,2437.39],[1359.3,2457.52],[1362.23,2448.1499999999996],[1260.54,2416.2599999999998],[1222.1,2538.8399999999997],[1222.1,2538.8399999999997]]]",13,137,"K510",,,TRUE,56,"wc",,,1
3226,"2020-09-11 08:52:07","2020-10-22 11:57:15",23,2,"[[[3051.2,2031.9],[3089.2,1856.9],[3171.8,1860.1],[3160.7,2035.5]]]",1,,"3203 ","[3107.561,1945.2222]",,TRUE,107,,,,2
870,"2020-01-28 13:23:04","2020-11-23 17:19:46",4,5,"[[[1271.7,2380.6899999999996],[1263.74,2406.0499999999997],[1328.04,2426.21],[1335.99,2400.85],[1271.7,2380.6899999999996],[1271.7,2380.6899999999996]]]",1,,"K512",,,TRUE,56,,,,1
871,"2020-01-28 13:23:04","2020-11-23 17:19:46",4,5,"[[[1157.7,2345.3199999999997],[1108.09,2503.54],[1211.4,2535.9399999999996],[1261.01,2377.71],[1157.7,2345.3199999999997],[1157.7,2345.3199999999997]]]",1,,"K513",,,TRUE,56,,,,1
872,"2020-01-28 13:23:04","2020-11-23 17:19:46",4,5,"[[[1074.57,2319.25],[1032.7,2453.3199999999997],[1105.12,2476.0299999999997],[1147,2341.96],[1074.57,2319.25],[1074.57,2319.25]]]",1,,"K514",,,TRUE,56,,,,1
873,"2020-01-28 13:23:04","2020-11-23 17:19:46",4,5,"[[[1002.26,2343.54],[966.05,2459],[1013.3,2473.8199999999997],[1049.5,2358.35],[1002.26,2343.54],[1002.26,2343.54]]]",245,1542,"K515",,,TRUE,56,,,,1
1583,"2020-01-28 13:23:07","2020-11-23 17:19:46",5,0,"[[[1753.5,1783.2499999999998],[1655.2,1754.7499999999998],[1672.8,1693.9499999999998],[1640.3,1684.5499999999997],[1581.6,1887.3499999999997],[1593.9,1890.8499999999997],[1586.2,1917.6499999999996],[1574.3,1914.2499999999998],[1571,1925.5499999999997],[1701.4,1963.4499999999998],[1753.5,1783.2499999999998]]]",1,,"L001",,,TRUE,79,,,,1
1587,"2020-01-28 13:23:07","2020-11-23 17:19:46",5,0,"[[[1567.6,1937.0499999999997],[1527.8,2074.5499999999997],[1684.5,2120.0499999999997],[1707.6,2040.3499999999997],[1681.3,2032.7499999999998],[1698.1,1974.8499999999997],[1567.6,1937.0499999999997]]]",245,1542,"L002",,,TRUE,79,,,,1
1585,"2020-01-28 13:23:07","2020-11-23 17:19:46",5,0,"[[[1740.7,1626.5499999999997],[1731.5,1658.2499999999995],[1810.8,1681.1499999999996],[1820,1649.4499999999998],[1740.7,1626.5499999999997]]]",13,137,"L003",,,TRUE,79,"wc",,,1
2,"2020-01-28 13:23:04","2020-11-23 17:19:46",5,1,"[[[1496.42,2015.0399999999997],[1483.97,2058.95],[1550.91,2078.18],[1563.47,2034.6999999999998],[1496.42,2015.0399999999997],[1496.42,2015.0399999999997]]]",1,,"L101",,,TRUE,8,,,,1
4,"2020-01-28 13:23:04","2020-11-23 17:19:46",5,1,"[[[1556.95,1805.7399999999998],[1499.99,2002.9399999999998],[1566.93,2022.1699999999998],[1624,1825.3999999999999],[1556.95,1805.7399999999998],[1556.95,1805.7399999999998]]]",245,1542,"L102",,,TRUE,8,,,,1
3,"2020-01-28 13:23:04","2020-11-23 17:19:46",5,1,"[[[1600.23,1657.7899999999995],[1560.46,1793.9199999999998],[1627.4,1813.1499999999999],[1667.35,1677.2099999999998],[1600.23,1657.7899999999995],[1600.23,1657.7899999999995]]]",1,,"L103",,,TRUE,8,,,,1
9,"2020-01-28 13:23:03","2020-11-23 17:19:46",5,1,"[[[1647.46,1493.4099999999999],[1638.15,1524.81],[1705.56,1544.2799999999997],[1714.21,1513.06],[1647.46,1493.4099999999999],[1647.46,1493.4099999999999]]]",245,1542,"L104",,,TRUE,8,,,,1
8,"2020-01-28 13:23:03","2020-11-23 17:19:46",5,1,"[[[1676.39,1392.8799999999997],[1650.19,1482.3799999999997],[1717.61,1501.85],[1743.03,1412.37],[1676.39,1392.8799999999997],[1676.39,1392.8799999999997]]]",245,1542,"L105",,,TRUE,8,,,,1
11,"2020-01-28 13:23:03","2020-11-23 17:19:46",5,1,"[[[1796,1427.85],[1787.7,1456.12],[1867.87,1480.1100000000001],[1876.54,1449.81],[1796,1427.85],[1796,1427.85]]]",13,137,"L106",,,TRUE,8,"wc",,,1
7,"2020-01-28 13:23:03","2020-11-23 17:19:46",5,1,"[[[1783.97,1466.8600000000001],[1775.57,1496.7999999999997],[1855.75,1519.4],[1863.92,1490.83],[1783.97,1466.8600000000001],[1783.97,1466.8600000000001]]]",13,137,"L107",,,TRUE,8,"wc",,,1
14,"2020-01-28 13:23:04","2020-11-23 17:19:47",5,1,"[[[1746.13,1524.56],[1780.94,1534.7199999999998],[1788.21,1510.1999999999998],[1753.4,1500.0399999999995],[1746.13,1524.56],[1746.13,1524.56]]]",1,,"L108",,,TRUE,8,,,,1
10,"2020-01-28 13:23:01","2020-11-23 17:19:47",5,1,"[[[1745.87,1534.2599999999998],[1721.51,1619.9699999999998],[1818.44,1647.6299999999997],[1852.34,1531.2199999999998],[1814.03,1520.02],[1804.96,1551.65],[1745.87,1534.2599999999998],[1745.87,1534.2599999999998]]]",1,20,"L109",,,TRUE,8,,,,1
6,"2020-01-28 13:23:04","2020-11-23 17:19:47",5,1,"[[[1689.62,1734.2899999999997],[1664.15,1823.9599999999998],[1758.4,1851.0499999999997],[1784.67,1762.0399999999997],[1689.62,1734.2899999999997],[1689.62,1734.2899999999997]]]",1,,"L111",,,TRUE,8,,,,1
5,"2020-01-28 13:23:04","2020-11-23 17:19:47",5,1,"[[[1658.92,1835.9799999999998],[1611.94,2001.4099999999999],[1708.24,2029.7399999999998],[1755.82,1864.37],[1658.92,1835.9799999999998],[1658.92,1835.9799999999998]]]",1,,"L112",,,TRUE,8,,,,1
1,"2020-01-28 13:23:04","2020-11-23 17:19:47",5,1,"[[[1607.82,2013.7399999999998],[1587.18,2087.48],[1683.48,2115.81],[1704.72,2042.1299999999999],[1607.82,2013.7399999999998],[1607.82,2013.7399999999998]]]",245,1542,"L113",,,TRUE,8,,,,1
306,"2020-01-28 13:23:04","2020-11-23 17:19:47",5,2,"[[[1508.2,1973.6499999999999],[1483.2,2060.95],[1550.2,2080.1499999999996],[1575.2,1993.35],[1508.2,1973.6499999999999]]]",245,1542,"L201",,,TRUE,22,,,,1
310,"2020-01-28 13:23:02","2020-11-23 17:19:47",5,2,"[[[1522.6,1926.85],[1511.9,1964.2499999999998],[1578.8,1983.5499999999997],[1589.7,1946.4499999999998],[1522.6,1926.85]]]",245,1542,"L202",,,TRUE,22,,,,1
309,"2020-01-28 13:23:04","2020-11-23 17:19:47",5,2,"[[[1535.4,1878.1499999999999],[1524.7,1915.6499999999999],[1591.6,1934.85],[1602.5,1897.85],[1535.4,1878.1499999999999]]]",1,,"L203",,,TRUE,22,,,,1
3269,"2020-09-11 08:52:08","2020-10-22 11:59:25",25,2,"[[[2740.9,4207.3],[2840.3,4230],[2859.7,4145],[2760.3,4122.4]]]",245,,"1217","[2789.1211,4178.0913]",,TRUE,105,,,,2
308,"2020-01-28 13:23:02","2020-11-23 17:19:47",5,2,"[[[1573,1748.9499999999998],[1539,1867.1499999999999],[1605.9,1886.35],[1640.1,1768.6499999999999],[1573,1748.9499999999998]]]",245,1542,"L204",,,TRUE,22,,,,1
